c_num,wbcode,year,iii,nr_rents,embi,embi_cons,debt_gdp,gov_debt_gdp,reserves,rer,inv_n,inv_m,inv_tot,va_n,va_m,va_tot,,,
146,SUR,1995,,9.591246263,,,,,19.21976155,7.271570978,,,,1542014730,229971609.1,2182456599,,,
146,SUR,1996,,10.63732017,,,,,11.18123447,5.982634594,,,,1536978250,240937006.2,2202432269,,,
146,SUR,1997,,8.869210741,,,,,11.77767165,5.999992171,,,,1556687923,241535534,2226535719,,,
146,SUR,1998,,4.78688492,,,,,9.554652705,5.176554239,,,,1626295312,246718574,2295918462,,,
146,SUR,1999,,7.760014034,,,,,4.33925336,6.301014202,,,,1561494736,224625083.1,2219297256,,,
146,SUR,2000,,12.24119049,,,,,6.646768931,6.339310634,,,,1509208496,359540052,2302336321,,,
146,SUR,2001,,11.44735374,,,,,14.29405371,7.660182409,,,,1518364320,404100162.4,2411232154,,,
146,SUR,2002,,7.72022477,,,,,9.707732499,6.104880363,,,,1599062822,389782732.7,2467455466,,,
146,SUR,2003,,7.245196495,,,,,8.300437753,5.683580989,,,,1783644222,411002628.3,2683016153,,,
146,SUR,2004,,9.383169625,,,,,8.71904706,5.438866358,,,,1880353499,455358794.3,2863961210,,,
146,SUR,2005,,15.68671973,,,,,7.01334495,4.844847605,,,,2006431164,501949559.1,3045445533,,,
146,SUR,2006,,13.40696601,,,,,8.205810551,3.607971911,,,,2169532187,510740269.5,3252375514,,,
146,SUR,2007,,14.45744511,,,,,12.60238565,3.483143252,,,,2283325796,520509797,3415613423,,,
146,SUR,2008,29.9,15.89065608,,11.32065481,,,15.90529328,3.073170142,,,,2417336076,584167462.8,3612675001,,,
146,SUR,2009,31.2,11.36731199,,10.49051098,,,15.39444505,2.908567532,,,,2616580306,531421585.8,3833975633,,,
146,SUR,2010,37.23809524,22.20833442,,4.558025189,,,13.77464829,2.745,,,,2708788369,611635397.3,4041028264,,,
146,SUR,2011,36.05,31.66026474,,5.930400053,,,16.01798128,2.92764358,,,,2858102130,639676353.4,4290989266,,,
146,SUR,2012,34.07111801,29.00174858,,6.501914394,,,17.77333126,2.72361164,,,,3098096459,538169741.3,4496780954,,,
146,SUR,2013,33.44140088,20.86696949,,5.739936653,,,14.3499506,2.760813661,,,,3237605875,601183053.1,4672254714,,,
146,SUR,2014,37.05941558,13.36899019,,4.528825408,,,10.93930176,2.818806238,,,,3385985079,567412052.5,4803717380,,,
146,SUR,2015,33.65841014,5.586345553,,6.03921297,,,5.553025012,2.785025803,,,,3286848000,589243902.4,4724588488,,,
147,SVK,1979,,,,,,,,,,,,,,,,,
147,SVK,1980,,,,,,,,,,,,,,,,,
147,SVK,1981,,,,,,,,,,,,,,,,,
147,SVK,1982,,,,,,,,,,,,,,,,,
147,SVK,1983,,,,,,,,,,,,,,,,,
147,SVK,1984,,,,,,,,,,,,,,,,,
147,SVK,1985,,,,,,,,,,,,,,,,,
147,SVK,1986,,,,,,,,,,,,,,,,,
147,SVK,1987,,,,,,,,,,,,,,,,,
147,SVK,1988,,,,,,,,,,,,,,,,,
147,SVK,1989,,,,,,,,,,,,,,,,,
147,SVK,1990,,0.242441584,,,,,,,,,,27092433874,4847469212,41815017224,,,
147,SVK,1991,,0.140020236,,,,,,,,,,23822794669,4202139128,36396427442,,,
147,SVK,1992,,0.08236813,,,,,,1.365612982,,,,32309425608,2617240152,39547617637,,,
147,SVK,1993,30.8,0.832974496,,7.991995358,,,2.515931305,1.342273867,,,,31936424471,2162052391,39364700768,,,
147,SVK,1994,32.35,0.536356787,,7.259229372,,,8.387549185,1.196911417,,,,31437378515,2436903973,39287089535,,,
147,SVK,1995,34.45,0.484312515,,6.417871405,,,13.01798342,1.008828041,3487004000,1210643000,5154395000,35213109780,3248129420,41909345559,,,
147,SVK,1996,39.9,0.478727647,,4.813524998,,,12.24299228,1.008636987,5638497000,1216606000,7278015000,38690769442,3314769915,46759572958,,,
147,SVK,1997,44.35,0.36630549,,2.640560441,,,11.65929542,1.118768622,6435764000,1578498000,8578789000,40046395074,3533731860,47520040085,,,
147,SVK,1998,42.4,0.332955516,,4.273360484,,,9.608725242,1.096465182,7468089000,1894691000,9836140000,39527331859,4106929735,47513691787,,,
147,SVK,1999,41.45,0.360358846,,4.568546121,,,11.0683142,1.083462845,6221613000,2276204000,8778694000,38797179963,4100062393,47418994120,,,
147,SVK,2000,46,0.409103081,,3.624623692,,,13.78914863,1.169573941,6046443000,1708690000,8266682000,38012439801,4623509750,46796666805,,,
147,SVK,2001,46.6,0.360274021,,3.397172857,,,13.46560677,1.170377496,6594871000,2765522000,9933583000,38909551718,5393700065,47691629351,,,
147,SVK,2002,50.1,0.259100333,,2.688370412,,,25.07420463,1.08635675,6652614000,3000085000,10311566000,39937859581,5567320033,49681023431,,,
147,SVK,2003,54.5,0.258591767,,1.71002354,,,24.94432587,0.876585338,6474936000,2940880000,10101203000,39892936831,6517387671,51287323664,,,
147,SVK,2004,61.65,0.301228145,,1.201318577,,,25.14731742,0.774048157,6541622000,3741173000,11007382000,39644975008,7860176964,52718148460,,,
147,SVK,2005,65.57973971,0.322101729,,0.871039133,,,23.73276085,0.778257594,7350205000,4693104000,13227823000,41873575937,8896114098,55406424297,,,
147,SVK,2006,69.06627559,0.299233944,,0.733041722,,,17.88564883,0.771565901,8407086000,4404934000,14415901000,44397695474,9994679123,60408418612,,,
147,SVK,2007,70.93050847,0.322523208,,0.860920572,,,20.85740207,0.718457701,10893420000,3958231000,16060767000,48933473605,11014728875,67008436194,,,
147,SVK,2008,73.69927806,0.385850708,,1.934198258,,,17.770754,0.66611511,10729313000,4588712000,16976619000,52980847562,11368025424,71096766879,,,
147,SVK,2009,74.5,0.273927134,,1.907375187,,,0.777373257,0.714764615,9437407000,2829002000,13332713000,52811764787,9677991759,67792140488,,,
147,SVK,2010,71.16676523,0.338640939,,1.281851747,,,0.792957427,0.755022168,10661224000,2893590000,14452515000,54917426773,12410910861,72068093109,,,
147,SVK,2011,74.85,0.359988857,,1.417885589,,,0.858776389,0.721961035,10953013000,4714818000,16636611000,55091115503,12923817647,73322815846,,,
147,SVK,2012,73.65235626,0.322755841,,1.436467371,,,0.868257109,0.786073083,10156235000,3821592000,15001259000,56709252805,12974043954,74909261565,,,
147,SVK,2013,73.83148383,0.292824922,,1.216821313,,,0.935564351,0.770415308,10631399000,3553328000,15244318000,56813322087,12856429640,75038670804,,,
147,SVK,2014,74.92705333,0.285124087,,1.140664292,,,1.378675357,0.786884839,11125208000,3503351000,15635484000,54868865175,15453110980,76386144795,,,
147,SVK,2015,74.01530652,0.26276195,,1.290288648,,,2.04499217,0.951428308,13520548000,4082421000,18971017000,57199452558,17406221939,80013243443,,,
148,SVN,1979,,,,,,,,,,,,,,,,,
148,SVN,1980,,,,,,,,,,,,,,,,,
148,SVN,1981,,,,,,,,,,,,,,,,,
148,SVN,1982,,,,,,,,,,,,,,,,,
148,SVN,1983,,,,,,,,,,,,,,,,,
148,SVN,1984,,,,,,,,,,,,,,,,,
148,SVN,1985,,,,,,,,,,,,,,,,,
148,SVN,1986,,,,,,,,,,,,,,,,,
148,SVN,1987,,,,,,,,,,,,,,,,,
148,SVN,1988,,,,,,,,,,,,,,,,,
148,SVN,1989,,,,,,,,,,,,,,,,,
148,SVN,1990,,0.074494352,,,,,,,,,,15784358086,5555031689,23210393547,,,
148,SVN,1991,,0.086610179,,,,,,,,,,14802986758,4875514499,21590309220,,,
148,SVN,1992,20.4,0.308589826,,17.90985427,,,,,,,,14811525206,4210425843,20900788991,,,
148,SVN,1993,25.6,0.175130832,,11.48029969,,,,,,,,15309287527,4125039366,21304170514,,,
148,SVN,1994,35.05,0.232830336,,6.204456463,,,,,,,,15880435068,4427195630,22247186576,,,
148,SVN,1995,40.95,0.193324818,,4.574757237,,,8.527403425,1.214666542,3560702963,965637582,4884578311,16603178186,4536041067,23095621310,,,
148,SVN,1996,47.9,0.192765701,,3.365288174,,,10.68178208,1.139098456,4300507720,1101900377,5798477602,16906082667,4784038012,23641759849,,,
148,SVN,1997,53.05,0.183134112,,1.859224532,,,15.96421241,1.221036329,5025212273,1474735559,6966813661,17506306792,5146832326,24691617788,,,
148,SVN,1998,55.7,0.136846442,,2.504345805,,,16.42949896,1.168013081,5896531265,1665602012,8023902166,18073564552,5250057069,25376452669,,,
148,SVN,1999,59.8,0.131360206,,2.228496327,,,13.9489678,1.161568812,7075958651,1925405624,9538686028,19196254680,5411907015,26596484849,,,
148,SVN,2000,65.05,0.166249142,,1.838703455,,,15.75194158,1.300499357,7619486375,2152420355,10337283675,19651140061,5919799591,27587577427,,,
148,SVN,2001,64.45,0.197809644,,1.799997464,,,20.74117699,1.258836697,7828424480,2646587979,11145322338,20387834686,6226670708,28596907689,,,
148,SVN,2002,67.1,0.137015613,,1.516946945,,,29.71590556,1.128888819,8330518773,2520036792,11623619732,20972357508,6561647497,29632060876,,,
148,SVN,2003,67.8,0.144255061,,1.114962312,,,28.67215613,0.908187019,8942139498,3156235587,12877825349,21696186200,6937931623,30496610621,,,
148,SVN,2004,72.15,0.234079086,,0.882832429,,,25.55120941,0.820401972,10177974938,3440490517,14427509377,22279140432,7338066203,31706103367,,,
148,SVN,2005,74.61994302,0.184671994,,0.676376006,,,22.30647108,0.833171626,11234739300,3449673600,15530379400,23139816981,7604728226,32833354742,,,
148,SVN,2006,77.42516667,0.211836148,,0.586070328,,,17.82155143,0.831486279,12981929400,3673401300,17511656300,24501100739,8137583401,34760781190,,,
148,SVN,2007,80.80925926,0.23163804,,0.666884186,,,2.040984697,0.751497118,15529633700,3696086800,20156919100,26209529813,8851727046,37196788671,,,
148,SVN,2008,80.80393507,0.396203862,,1.615163462,,,1.562600764,0.686025741,17414466900,3953200200,22396466000,27158622122,8949894057,38343289095,,,
148,SVN,2009,82.05,0.208941011,,1.578797298,,,1.918178249,0.703659154,13570495400,2971181000,17554600400,25909323354,7555207445,35685221811,,,
148,SVN,2010,84.36784897,0.304109715,,0.918536656,,,1.924639085,0.755022168,11890125100,2848895800,15392712700,25847717234,8032790281,36177979425,,,
148,SVN,2011,80.95,0.366510706,,1.216183621,,,1.612557772,0.726508747,10934872000,3275848800,14841809500,25758812408,8291960492,36387295566,,,
148,SVN,2012,76.00885598,0.257111754,,1.350537607,,,1.679217443,0.797173659,10104418100,3099115600,13833546200,25200403520,8054238249,35564917253,,,
148,SVN,2013,64.82007757,0.208987384,,1.570187236,,,1.651373902,0.772904998,10477747900,3227448200,14332233400,24993162677,7994666459,35329152648,,,
148,SVN,2014,61.18787879,0.265486533,,1.696148062,,,1.789194101,0.784333265,10488169600,3377453000,14477672800,25801215714,8356552100,36500578781,,,
148,SVN,2015,63.8002992,0.263555917,,1.72589899,,,1.736112506,0.936874935,10352422900,3427819100,14561231500,26280742507,8591914825,37255469561,,,
149,SWE,1979,84.2,0.703473302,,1.114825692,,,2.847904563,,,,,1.71211E+11,27390957876,2.13384E+11,,,
149,SWE,1980,85.15,0.636665783,,1.090594965,,,2.405819986,,,,,1.87684E+11,29091198737,2.28921E+11,,,
149,SWE,1981,82.75,0.578738175,,1.153407975,,,2.776785848,,,,,1.90322E+11,28032186816,2.3057E+11,,,
149,SWE,1982,79.3,0.658024646,,1.253739213,,,3.070915653,,,,,1.93665E+11,27782429169,2.33682E+11,,,
149,SWE,1983,76.85,0.654326305,,1.333219995,,,3.841197933,,,,,1.95848E+11,29372749753,2.38156E+11,,,
149,SWE,1984,77.25,0.522961691,,1.319732429,,,3.521034593,,,,,1.996E+11,32095665745,2.45952E+11,,,
149,SWE,1985,78.55,0.554829875,,1.277292663,,,5.076484357,,,,,2.01806E+11,32850510813,2.49744E+11,,,
149,SWE,1986,79.35,0.482364145,,1.252192361,,,4.352592459,,,,,2.058E+11,33116165144,2.54286E+11,,,
149,SWE,1987,80,0.438911488,,1.232342881,,,4.466594827,7.129957362,,,,2.11735E+11,33857571902,2.61047E+11,,,
149,SWE,1988,80.25,0.70123804,,1.224834833,,,4.102646149,6.695232355,,,,2.16483E+11,35017371855,2.66985E+11,,,
149,SWE,1989,80.65,0.725261093,,1.212964881,,,4.386068899,6.7802788,,,,2.2204E+11,35181582660,2.72975E+11,,,
149,SWE,1990,81.1,0.454480046,,1.199817697,,,6.869658335,5.897272984,,,,2.25575E+11,34511628939,2.7618E+11,,,
149,SWE,1991,78.8,0.292402591,,1.269367782,,,6.68472432,5.748747105,,,,2.26016E+11,32899839663,2.74517E+11,,,
149,SWE,1992,76.4,0.286668806,,1.348643914,,,7.957357458,5.615006814,,,,2.24123E+11,31331479304,2.70676E+11,,,
149,SWE,1993,74.8,0.382327719,,1.405725217,,,8.945601498,7.511870844,,,,2.17258E+11,31406046093,2.67323E+11,,,
149,SWE,1994,74.75,0.364558516,,1.407567465,,,10.15298096,7.400868153,,,,2.20657E+11,36342001711,2.75202E+11,,,
149,SWE,1995,74.25,0.395311085,,1.426192267,,,8.997660265,6.737311952,2.54834E+11,1.04765E+11,3.75927E+11,2.26E+11,4.12E+10,2.86E+11,,,
149,SWE,1996,74.25,0.304507024,,1.426192267,,,6.549295936,6.383084432,2.65562E+11,1.12526E+11,3.95837E+11,2.28E+11,4.26E+10,2.89E+11,,,
149,SWE,1997,75.25,0.352090008,,0.937502474,,,4.037044539,7.291288265,2.69677E+11,1.19054E+11,4.09515E+11,2.31E+11,4.62E+10,2.96E+11,,,
149,SWE,1998,78.1,0.339398273,,1.29174703,,,5.20597142,7.615590993,3.03963E+11,1.25721E+11,4.49304E+11,2.38E+11,5.04E+10,3.07E+11,,,
149,SWE,1999,80.45,0.271025142,,1.246503072,,,5.479956039,7.955047482,3.37551E+11,1.30124E+11,4.87451E+11,2.46E+11,5.43E+10,3.19E+11,,,
149,SWE,2000,85.55,0.313368155,,1.075201135,,,5.654722981,8.888075156,3.72648E+11,1.42339E+11,5.3605E+11,2.55E+11,5.95E+10,3.33E+11,,,
149,SWE,2001,86.1,0.32178812,,1.020743439,,,5.766135728,9.992652263,3.90214E+11,1.5484E+11,5.67844E+11,2.59E+11,5.90E+10,3.38E+11,,,
149,SWE,2002,88.55,0.319693987,,0.881096645,,,6.418402622,9.396739066,4.12359E+11,1.36389E+11,5.73E+11,2.63E+11,6.17E+10,3.44E+11,,,
149,SWE,2003,89.2,0.261719167,,0.651508426,,,5.88661656,7.823299157,4.24115E+11,1.33948E+11,5.852E+11,2.68E+11,6.38E+10,3.51E+11,,,
149,SWE,2004,91.5,0.235855722,,0.554343367,,,5.753487299,7.281334003,4.59743E+11,1.314E+11,6.19304E+11,2.76E+11,6.74E+10,3.65E+11,,,
149,SWE,2005,92.08194109,0.432092179,,0.448051736,,,5.632096999,7.589631639,4.86559E+11,1.3809E+11,6.56902E+11,2.83E+11,6.94E+10,3.74E+11,,,
149,SWE,2006,94.06593386,0.434454036,,0.400265566,,,5.856333502,7.579288255,5.49733E+11,1.4029E+11,7.25144E+11,2.96E+11,7.45E+10,3.91E+11,,,
149,SWE,2007,94.74907407,0.638443269,,0.488295655,,,5.505182748,6.936907107,6.06466E+11,1.56488E+11,8.02394E+11,3.04E+11,7.76E+10,4.03E+11,,,
149,SWE,2008,94.47475728,0.635002335,,1.189211629,,,5.002142754,6.68568494,6.37172E+11,1.54819E+11,8.37584E+11,3.06E+11,7.43E+10,4.01E+11,,,
149,SWE,2009,90.05,0.327504371,,1.315794893,,,9.818093672,7.631587399,5.79773E+11,1.2961E+11,7.51555E+11,3.04E+11,5.71E+10,3.81E+11,,,
149,SWE,2010,88.91397849,0.729187444,,0.82880737,,,8.584888064,7.205404816,6.37332E+11,1.23804E+11,8.03713E+11,3.13E+11,6.94E+10,4.03E+11,,,
149,SWE,2011,92.95,0.777566203,,0.927723152,,,7.668674725,6.557655581,6.75355E+11,1.27223E+11,8.53466E+11,3.24E+11,7.35E+10,4.18E+11,,,
149,SWE,2012,93.06120698,0.463887249,,0.908522032,,,8.239016813,6.899788625,6.79125E+11,1.21567E+11,8.50561E+11,3.25E+11,6.82E+10,4.15E+11,,,
149,SWE,2013,93.37914254,0.375369039,,0.768124552,,,10.30850674,6.691473682,6.8517E+11,1.2713E+11,8.58017E+11,3.32E+11,6.58E+10,4.19E+11,,,
149,SWE,2014,93.19841209,0.290036054,,0.743943559,,,9.915454118,7.057864929,7.36645E+11,1.44471E+11,9.2745E+11,3.43E+11,6.51E+10,4.30E+11,,,
149,SWE,2015,93.77114035,0.296501285,,0.811789765,,,10.65402839,8.571744221,8.10114E+11,1.49231E+11,1.01201E+12,3.58E+11,6.87E+10,4.49E+11,,,
150,SWZ,1979,,13.16246534,,,,,27.59204611,,,,,,,,,,
150,SWZ,1980,,10.13162156,,,,,29.28862697,,,,,,,,,,
150,SWZ,1981,,10.9867652,,,,,16.88312784,,,,,,,,,,
150,SWZ,1982,,12.42593582,,,,,14.16069708,,,,,,,,,,
150,SWZ,1983,,6.829948178,,,,,16.65637131,,,,,,,,,,
150,SWZ,1984,,10.76459842,,,,,16.19906549,,,,,,,,,,
150,SWZ,1985,,21.41282374,,,,,23.16703932,,,,,,,,,,
150,SWZ,1986,,7.974211641,,,,,21.47331288,,,,,,,,,,
150,SWZ,1987,,5.515213611,,,,,21.76902639,11.97785096,,,,,,,,,
150,SWZ,1988,17.7,8.652272282,,23.65126132,,,20.23197704,11.14873596,,,,,,,,,
150,SWZ,1989,17.4,8.825493282,,24.45654561,,,25.91626831,12.97421901,,,,,,,,,
150,SWZ,1990,18.55,5.594683013,,21.5752586,21.81474175,,19.41923508,10.18828835,,,,,,,,,
150,SWZ,1991,18.25,4.794208326,,22.27537712,21.24472318,,14.87116954,10.32576906,,,,,,,,,
150,SWZ,1992,19.55,4.388809787,,19.466773,17.39059901,,24.05535243,9.822980878,,,,,,,,,
150,SWZ,1993,23.35,4.227655512,,13.74693908,16.23816435,,19.47297454,9.814497099,,,,,,,,,
150,SWZ,1994,27.15,4.055944674,,10.23175166,17.16535727,,20.92383674,9.805066095,,,,,,,,,
150,SWZ,1995,28.85,4.116517566,,9.084259694,14.0284971,,17.55141513,8.768060466,,,,,,,,,
150,SWZ,1996,30.2,4.454832192,,8.305947908,13.53774304,,15.84763246,9.827092272,,,,,,,,,
150,SWZ,1997,32.55,3.856900532,,4.839738249,22.05357778,,17.17476682,9.630537307,,,,,,,,,
150,SWZ,1998,32.55,4.113464838,,7.172125388,18.41272971,,22.74148515,10.88166546,,,,,,,,,
150,SWZ,1999,29.25,3.240605278,,9.042947544,20.80525449,,24.28670761,11.58428431,,,,,,,,,
150,SWZ,2000,28.85,2.964676578,,9.038622748,18.82949048,,20.24014545,10.73153873,,,,,,,,,
150,SWZ,2001,27.8,3.469493559,,9.343637443,21.18995635,,17.61948579,12.49175584,,,,,,,,,
150,SWZ,2002,28.45,4.481604932,,8.143852875,28.6221442,,19.25981427,14.2024508,,,,,,,,,
150,SWZ,2003,29.8,2.856067866,,5.578439924,21.03531918,,12.62789396,9.805624449,,,,,,,,,
150,SWZ,2004,31.95625,2.373221296,,4.351139097,16.72020185,,11.68057564,8.272451467,,,,,,,,,
150,SWZ,2005,30.74659091,2.047049603,,3.840336031,15.50148847,,7.674243233,7.911396672,,,,,,,,,
150,SWZ,2006,29.44480519,2.01731826,,3.893328397,14.16844529,,11.3184232,8.331486321,,,,,,,,,
150,SWZ,2007,31.63414634,2.655691087,,4.186054985,14.42231493,,22.31512645,8.488781477,,,,,,,,,
150,SWZ,2008,28.97317073,3.789049412,,12.04081696,14.75035562,,22.82678795,9.19340987,,,,,,,,,
150,SWZ,2009,28.45,2.680978375,,12.56848631,15.23355457,,26.78093925,8.587913103,,,,,,,,,
150,SWZ,2010,33.65,2.218148163,,5.558537622,17.12932129,,17.0394661,7.320390784,,,,,,,,,
150,SWZ,2011,26.4,2.341290303,,10.91660258,13.88747631,,12.45736829,7.038971804,,,,,,,,,
150,SWZ,2012,22.00571429,3.746150276,,15.30687291,10.6154405,,15.1633088,7.45416557,,,,,,,,,
150,SWZ,2013,24.31099138,4.069762465,,10.71864513,10.27875149,,16.58587548,8.37273955,,,,,,,,,
150,SWZ,2014,19.84055184,3.09438542,,15.39735609,9.775669857,,15.61746271,8.945805926,,,,,,,,,
150,SWZ,2015,19.69909091,3.282255677,,17.24437762,9.788150463,,13.48668794,10.07043835,,,,,,,,,
151,SYC,1979,25.2,0,,11.83992738,,,9.545645134,,,,,329802922.6,6290993.705,343856665.2,,,
151,SYC,1980,22.05,0,,15.37917546,,,12.51343068,,,,,320383668.1,7466802.231,335380911.9,,,
151,SYC,1981,20.45,0,,17.82418817,,,8.90881649,,,,,302065167.2,6497088.408,314852306.7,,,
151,SYC,1982,16.05,0,,28.64785182,,,8.837591478,,,,,290773196.8,6590079.412,302641216.3,,,
151,SYC,1983,12.35,0,,47.86284394,,,6.797187679,,,,,283030081.4,7057132.456,297961659.7,,,
151,SYC,1984,11.3,0,,56.9611331,,,3.568494152,,,,,306057430.6,7420073.963,322078678.5,,,
151,SYC,1985,11.65,0,,53.65767822,,,5.033517704,,,,,333747306.2,7935160.206,349965966.7,,,
151,SYC,1986,12.2,0,,49.02223744,,,3.728123463,,,,,339797874,8264820.139,356621880.2,,,
151,SYC,1987,13,0,,43.28800537,,,5.501152436,11.85680686,,,,361897307.8,9081102.128,377098549.4,,,
151,SYC,1988,14.35,0,,35.67189342,,,3.067795002,11.36210473,,,,363159123.5,10945227.01,379819817.7,,,
151,SYC,1989,15.4,0,,31.06402235,,,3.974259714,12.22514994,,,,400059048.4,10529347.44,413802610.6,,,
151,SYC,1990,15.75,0.124123298,,29.72637189,,,4.514120302,11.2228844,,,,433723410.3,12694318.41,451649913.7,,,
151,SYC,1991,15.9,0.111514883,,29.17958629,,,7.386144774,11.73879309,,,,452015113.8,16342876.38,475478569.9,,,
151,SYC,1992,15.6,0.109511997,,30.28878414,,,7.207774677,11.10674817,,,,412614554.4,34182529.33,468864184.1,,,
151,SYC,1993,21.05,0.101569572,,16.84270736,,,7.522537577,11.11132686,,,,411755508.9,34058571.22,470766967.5,,,
151,SYC,1994,24.15,0.10199608,,12.86918225,,,6.198950164,11.01437998,,,,426417527,33224300.96,488762942.5,,,
151,SYC,1995,24,0.119075541,,13.02719038,,,5.331385939,10.74231421,,,,458405426.8,36103395.62,526805633.5,,,
151,SYC,1996,26,0.111417504,,11.1369202,,,4.325459188,11.581877,,,,459848488.8,43439134.29,543545716,,,
151,SYC,1997,28.4,0.088629743,,6.321730169,,,4.675983549,11.77784939,,,,508360965.5,60575694.62,619218078.3,,,
151,SYC,1998,28.55,0.082154845,,9.272163566,,,3.548814347,11.91459274,,,,534982787.4,81054543.23,681814884.3,,,
151,SYC,1999,29.35,0.074436831,,8.982699691,,,4.870984163,12.0118087,,,,566027407.4,83285863.42,713575006.7,,,
151,SYC,2000,31.15,0.106839697,,7.777792515,,,7.115549503,12.63236267,,,,571469069.9,79679698.58,716169475.3,,,
151,SYC,2001,27.3,0.100866293,,9.681755015,,,5.967564226,12.51389081,,,,578630438,77228554.36,719387879.6,,,
151,SYC,2002,26.4,0.104835241,,9.428498919,,,10.0061281,11.75956818,,,,575759910.2,79206977.93,724259048.5,,,
151,SYC,2003,24.85,0.118386037,,7.96210321,,,9.54900696,10.94048387,,,,537148765.9,70155252.15,672736879.3,,,
151,SYC,2004,25.49375,0.065572803,,6.773085461,,,4.12132309,8.725380037,,,,531810732.4,63974866.79,660531810.9,,,
151,SYC,2005,25.64788538,0.090851853,,5.477738763,,,6.119459812,9.001720085,,,,577632605.9,71363018.05,719572680.9,,,
151,SYC,2006,23.48575175,0.102807712,,6.062691798,,,11.10992258,9.519311782,,,,645162866.7,73682237.04,788257013.6,,,
151,SYC,2007,26.99298246,0.108712513,,5.711680642,,,3.944477743,10.66213521,,,,708198678.5,75958063.52,855674069.4,,,
151,SYC,2008,25.99677419,0.17845383,,14.88884169,,176.9243381,6.599866038,11.16709998,,,,712970624.1,67769969.96,851034953.8,,,
151,SYC,2009,18,0.160955511,,30.80882696,,100.4455703,22.48609406,12.98822405,,,,729856913.4,61766784.94,854501211.8,,,
151,SYC,2010,22.56688596,0.14695393,,12.15645401,,75.35341586,26.35066274,12.11036477,,,,765406889.6,68359977.48,900112397.8,,,
151,SYC,2011,19.65,0.149746758,,19.46539547,,78.84131555,26.18766089,12.11058987,,,,801706866.6,77619909.18,947139839.3,,,
151,SYC,2012,20.73076923,0.164339362,,17.2049705,,78.14180567,29.05922933,12.60522996,,,,824845288.3,93433438.62,983991682,,,
151,SYC,2013,23.775,0.129367901,,11.19704707,,51.55062982,32.06716101,10.8243692,,,,906053525.5,84352909.84,1054751960,,,
151,SYC,2014,25.37184874,0.126515448,,9.511939035,,68.83635969,34.62453457,11.38967216,,,,956702906.5,80404480.27,1099127618,,,
151,SYC,2015,26.53506494,0.102871431,,9.621736672,,63.34039338,38.9217858,11.75548788,,,,1004211756,80216765.53,1155331730,,,
152,SYR,1979,39.3,17.23193748,,4.958514731,,,5.849475944,,,,,5489790283,1258485612,10303563167,,,
152,SYR,1980,35.95,14.90923947,,5.903881875,,,2.576313997,,,,,5791306268,1573539306,11893204497,,,
152,SYR,1981,30.05,11.224874,,8.387347695,,,1.738946016,,,,,6627031056,1342522986,12713355582,,,
152,SYR,1982,23.1,8.207253115,,14.0398464,,,1.130248304,,,,,6802499889,1633022550,13146584477,,,
152,SYR,1983,20,8.123242033,,18.6181487,,,0.279452566,,,,,6769750069,1850551391,13418766271,,,
152,SYR,1984,17.45,8.155994051,,24.31948195,,,1.397132192,,,,,6758609059,1168569080,12357856817,,,
152,SYR,1985,18.65,8.79662516,,21.3492583,,,0.391691668,,,,,7016378898,2207450855,13920333037,,,
152,SYR,1986,19.75,5.961563566,,19.08254148,,,0.566539791,,,,,6430565471,1347710478,12607097190,,,
152,SYR,1987,17.8,11.39512894,,23.39171629,,,0.685437833,16.69694248,,,,6586482249,1597401770,12782271101,,,
152,SYR,1988,18.6,11.71890064,,21.46180909,,,1.164612764,40.0471005,,,,6684635522,2612075248,15096772973,,,
152,SYR,1989,18.05,22.60376757,,22.76136721,,,0.677213598,32.00726349,,,,5598592250,2158400331,12788355195,,,
152,SYR,1990,18.35,27.53033087,,22.03823836,,,0.527454518,26.81692188,,,,5500842671,1396963506,12834297480,,,
152,SYR,1991,19.4,20.16593016,,19.76266918,,,0.45446703,25.7070383,,,,5985531966,1610106058,13906972038,,,
152,SYR,1992,20.05,20.21956264,,18.52732019,,,0.380621679,24.90281815,,,,6706936605,1953972721,15795507768,,,
152,SYR,1993,22.55,21.29262394,,14.71838411,,,0.341907255,24.30601794,,,,7140568468,2244221748,16789110157,,,
152,SYR,1994,23.6,26.51218215,,13.46316515,,,0.27947763,21.75924566,,,,7816264340,2465762052,18247778853,,,
152,SYR,1995,24.75,26.25181462,,12.26523512,,,0.247735399,21.0750291,,,,8219533633,2785405475,19529971745,,,
152,SYR,1996,24.55,27.47601008,,12.4617051,,,0.204760646,19.47961858,,,,8248651664,3429407735,21448897600,,,
152,SYR,1997,24.65,22.95778119,,8.342451195,,,0.189727509,19.29593404,,,,8341850749,3963382062,22526419871,,,
152,SYR,1998,24.6,13.65985143,,12.41214427,,,0.179037878,19.65417419,,,,8420855261,4026624735,24054955945,,,
152,SYR,1999,23.4,19.11089058,,13.99972841,,,0.172779773,18.55690078,,,,8653154777,4086360251,23200100438,,,
152,SYR,2000,23.15,25.78646426,,13.91028103,,,0.156369493,17.29404288,,,,8771099121,313617155.3,23356850197,,,
152,SYR,2001,23.5,18.12960891,,12.98523582,,,0.145685713,16.58628972,,,,8964299667,766040247.7,24242869756,,,
152,SYR,2002,22.55,17.54065902,,12.83879739,,,0.139181065,16.7825016,,,,10467286903,825889632.9,26148008035,,,
